GeneNames,control,experiment,logFC,p-value
_ENSTGUG00000023425.1,0.17719468,0.22825149,-0.051056802,8.643973271584661e-16
_ENSTGUG00000025514.1,0.13477229,0.18540657,-0.05063428,1.102441690857564e-20
GOSR1_ENSTGUG00000019057.1,0.042580176,0.053758707,-0.011178531,0.00043946973740450183
CPD_ENSTGUG00000006560.2,0.021446124,0.037032627,-0.015586503,6.688706216129507e-10
TMIGD1_ENSTGUG00000006557.2,0.0,0.00019995979,-0.00019995979,0.10773513954905142
BLMH_ENSTGUG00000006538.2,0.07290332,0.094778486,-0.021875165,1.5346620752956906e-07
SLC6A4_ENSTGUG00000006501.2,0.0011413908,0.0019784921,-0.00083710137,0.17648127398295235
NSRP1_ENSTGUG00000006486.2,0.052633416,0.073387824,-0.020754408,9.047082192996337e-09
EFCAB5_ENSTGUG00000006474.2,0.01143191,0.014046521,-0.0026146108,0.07816266948629909
SSH2_ENSTGUG00000006453.2,0.05603369,0.077615656,-0.021581966,2.3914241422935878e-08
CORO6_ENSTGUG00000006418.2,0.026817136,0.011134852,0.015682284,5.291941769996777e-12
ANKRD13B_ENSTGUG00000006396.2,0.003512996,0.0053004124,-0.0017874164,0.05793857247378412
GIT1_ENSTGUG00000006346.2,0.11571185,0.12396095,-0.008249097,0.11167908704013949
ABHD15_ENSTGUG00000006341.2,0.0005246836,0.0015146947,-0.000990011,0.021533190753720267
_ENSTGUG00000023223.1,0.0,0.0,0.0,
TAOK1_ENSTGUG00000006304.2,0.18187054,0.0962745,0.08559603,1.4744939483185297e-53
_ENSTGUG00000024565.1,0.008114943,0.012693264,-0.0045783203,0.0009565855387755156
NUFIP2_ENSTGUG00000006298.2,0.08498189,0.12775558,-0.042773694,6.935243197376526e-20
CRYBA1_ENSTGUG00000006292.2,0.0005752045,0.00064446434,-6.925984e-05,0.8371670931981063
_ENSTGUG00000029622.1,0.0056170076,0.011091893,-0.005474885,1.216962850780549e-05
MYO18A_ENSTGUG00000006259.2,0.06983737,0.093801714,-0.023964345,4.6956892312820315e-09
_ENSTGUG00000028426.1,0.0002752433,0.0012470549,-0.0009718116,0.015579477223316643
SEZ6_ENSTGUG00000015889.2,0.9708249,0.6387866,0.33203828,2.0220192969449093e-124
MMP28_ENSTGUG00000004745.2,0.0015307484,0.002218129,-0.00068738067,0.306452580662569
_ENSTGUG00000020403.1,0.018522624,0.013272335,0.005250289,0.004457095940465536
TAF15_ENSTGUG00000004702.2,0.116564475,0.10865275,0.007911727,0.10688991432238448
_ENSTGUG00000004693.2,0.03709509,0.04753336,-0.010438271,0.0004278297951917111
POR_ENSTGUG00000004657.2,0.05083681,0.06066019,-0.009823382,0.006489318692905802
TMEM120A_ENSTGUG00000004630.2,0.045846097,0.045595028,0.00025106966,0.9395615013879074
_ENSTGUG00000004616.2,0.0068584266,0.009560014,-0.0027015875,0.03441270903428271
MDH2_ENSTGUG00000004571.2,0.507062,0.59796584,-0.09090382,9.065468609301446e-19
SRRM3_ENSTGUG00000027467.1,0.04825212,0.049552757,-0.0013006367,0.7082075197378576
HSPB1_ENSTGUG00000004559.2,0.078366056,0.023972565,0.054393493,3.043444300621213e-48
_ENSTGUG00000021133.1,0.00038634075,0.0004241852,-3.784444e-05,0.8911351351988819
YWHAG_ENSTGUG00000004553.2,1.6102847,1.2794904,0.33079433,2.2893472903476782e-97
_ENSTGUG00000021044.1,0.0,8.112614e-05,-8.112614e-05,0.31731643781366514
SSC4D_ENSTGUG00000004547.2,0.0022079248,0.0004924192,0.0017155057,0.0036136307333809125
_ENSTGUG00000026066.1,0.0020651822,0.0029810856,-0.00091590337,0.10672782261058977
DTX2_ENSTGUG00000004526.2,0.02618818,0.027976105,-0.0017879251,0.4674811941026019
UPK3B_ENSTGUG00000028345.1,0.0,0.0,0.0,
_ENSTGUG00000022757.1,0.0,0.0,0.0,
_ENSTGUG00000026508.1,0.0,0.00010087304,-0.00010087304,0.3173208798206587
_ENSTGUG00000004513.2,0.288222,0.314037,-0.02581501,0.0008049079077093606
LRWD1_ENSTGUG00000004484.2,0.06856933,0.07027224,-0.0017029047,0.6397282260144388
ALKBH4_ENSTGUG00000004477.2,0.020110654,0.033439834,-0.01332918,4.44415388787904e-09
ORAI2_ENSTGUG00000021863.1,0.119862184,0.12599026,-0.0061280727,0.23759749264902172
SH2B2_ENSTGUG00000004439.2,0.032655846,0.03665422,-0.0039983727,0.15307282661351565
CUX1_ENSTGUG00000004386.2,0.13016787,0.16333774,-0.033169866,3.154541147678292e-09
_ENSTGUG00000021569.1,0.0,0.0,0.0,
_ENSTGUG00000028245.1,0.0,0.0,0.0,
_ENSTGUG00000029675.1,0.00038926338,0.00040646363,-1.7200247e-05,0.9413458265509451
_ENSTGUG00000027363.1,0.00038926338,0.0004791175,-8.985412e-05,0.7135631998753937
_ENSTGUG00000020168.1,0.0,0.0,0.0,
_ENSTGUG00000004371.2,0.0007324902,0.0007891004,-5.661021e-05,0.8834332256682602
_ENSTGUG00000027771.1,0.0,0.0,0.0,
COL26A1_ENSTGUG00000004358.2,0.07200789,0.053707737,0.01830015,3.4468747616104865e-06
IFT22_ENSTGUG00000004353.2,0.105690435,0.13225916,-0.026568726,1.2720105862186576e-07
_ENSTGUG00000021597.1,0.004299362,0.003356523,0.0009428391,0.30165671990535714
RABEP1_ENSTGUG00000004306.2,0.20547503,0.25716904,-0.051694006,1.2359677459316126e-13
NUP88_ENSTGUG00000004266.2,0.04822971,0.06798666,-0.01975695,1.3037000426686641e-08
RPAIN_ENSTGUG00000004259.2,0.08978674,0.103228055,-0.013441317,0.003104421385889291
C1QBP_ENSTGUG00000004243.2,0.20653291,0.23591222,-0.029379308,1.2741871435476316e-05
DHX33_ENSTGUG00000004226.2,0.017198954,0.02493648,-0.0077375267,0.00017603217319423942
DERL2_ENSTGUG00000004222.2,0.0739784,0.09358058,-0.01960218,3.459167282514341e-06
MIS12_ENSTGUG00000004221.2,0.00039100897,0.001154003,-0.000762994,0.030028224940245637
CAMKK1_ENSTGUG00000004191.2,0.064421535,0.06961859,-0.0051970556,0.21010614158798543
P2RX1_ENSTGUG00000004165.2,0.0010417216,0.0023899402,-0.0013482186,0.03686130786396989
ATP2A3_ENSTGUG00000004042.2,0.40694395,0.32741433,0.07952961,1.4254027722365072e-15
ZZEF1_ENSTGUG00000004023.2,0.11878864,0.1378388,-0.019050159,0.00037638110770149693
CYB5D2_ENSTGUG00000020351.1,0.05571533,0.047305916,0.008409414,0.010071265226273291
ANKFY1_ENSTGUG00000003986.2,0.06977935,0.07172714,-0.0019477904,0.6042822776986148
UBE2G1_ENSTGUG00000003974.2,0.22280923,0.3139505,-0.09114128,2.4353283620951007e-34
SPNS3_ENSTGUG00000003953.2,0.005537844,0.0061103245,-0.0005724807,0.6454692529223021
SPNS2_ENSTGUG00000003936.2,0.06929214,0.06467352,0.0046186224,0.2636822641650765
MYBBP1A_ENSTGUG00000003923.2,0.040379662,0.038069278,0.002310384,0.426937849257922
EIF4H_ENSTGUG00000027757.1,0.21177821,0.255241,-0.043462798,3.463121828423971e-10
_ENSTGUG00000028930.1,0.002286767,0.002671596,-0.000384829,0.624521054033909
RFC2_ENSTGUG00000003875.2,0.03901323,0.05232351,-0.01331028,8.579809570388895e-06
CLIP2_ENSTGUG00000003825.2,0.12843356,0.15166894,-0.02323538,1.8129238722737465e-05
CASTOR2_ENSTGUG00000024489.1,0.12209875,0.14635229,-0.02425354,5.132087339963695e-06
RCC1L_ENSTGUG00000003787.2,0.033407588,0.038690444,-0.0052828565,0.059039205197139885
NCF1_ENSTGUG00000003753.2,0.011422914,0.029469639,-0.018046726,5.400701525554321e-16
GTF2I_ENSTGUG00000003714.2,0.045170456,0.05844956,-0.013279103,4.90602400077092e-05
GTF2IRD1_ENSTGUG00000003638.2,0.03695709,0.04955432,-0.012597229,3.814188783211104e-05
MKS1_ENSTGUG00000003603.2,0.013689232,0.017039467,-0.0033502346,0.05405551473663061
_ENSTGUG00000003555.2,0.3262284,0.28654134,0.039687067,4.506227170479591e-06
BUD23_ENSTGUG00000003541.2,0.0786443,0.084837414,-0.0061931163,0.13874585565098377
_ENSTGUG00000022360.1,0.0,0.0,0.0,
_ENSTGUG00000022209.1,0.0009505706,0.002313046,-0.0013624753,0.019001065000695122
_ENSTGUG00000022907.1,0.0030320683,0.002440457,0.00059161126,0.4372978066085337
_ENSTGUG00000003523.2,0.0003508487,9.211822e-05,0.0002587305,0.21319257219214005
_ENSTGUG00000021376.1,0.0001125673,3.627748e-05,7.628982e-05,0.47291494360919195
_ENSTGUG00000003529.2,0.0,0.0,0.0,
_ENSTGUG00000028031.1,0.0,0.0,0.0,
_ENSTGUG00000019541.1,0.0002737812,0.0,0.0002737812,0.15970349405615075
_ENSTGUG00000019664.1,0.000121720186,0.0002065534,-8.483322e-05,0.5719438975023028
_ENSTGUG00000003539.2,0.02842629,0.020947836,0.007478453,0.002509472709379224
_ENSTGUG00000029539.1,0.0001725596,3.627748e-05,0.00013628212,0.40490813257318903
_ENSTGUG00000022143.1,0.0016163999,0.0019999242,-0.00038352434,0.5301281310871622
CDON_ENSTGUG00000000784.2,0.006509793,0.01030098,-0.003791187,0.007851933690272699
DDX25_ENSTGUG00000000780.2,0.02915168,0.027240556,0.0019111242,0.4371290500262328
PUS3_ENSTGUG00000023467.1,0.06838861,0.059501007,0.008887604,0.01210722795241431
_ENSTGUG00000021635.1,0.026062172,0.021640716,0.004421456,0.023263841070458854
PANX3_ENSTGUG00000000769.2,0.0032639105,0.0032176266,4.6283938e-05,0.9561599110479126
SIAE_ENSTGUG00000000763.2,0.05326803,0.053559788,-0.0002917573,0.933500598497736
_ENSTGUG00000000762.2,0.020506298,0.027978525,-0.0074722264,0.00023271575706149144
NRGN_ENSTGUG00000028781.1,0.7792203,0.8210403,-0.04181999,0.002678784301278572
_ENSTGUG00000018953.1,0.0009051032,0.0011475423,-0.00024243904,0.59082738028688
ESAM_ENSTGUG00000000760.2,0.1247752,0.10492854,0.019846663,0.00023437979119029975
MSANTD2_ENSTGUG00000000759.2,0.0139264455,0.016246943,-0.0023204973,0.18562716822578715
_ENSTGUG00000026968.1,0.00015089894,8.024095e-05,7.065799e-05,0.6792943886443343
_ENSTGUG00000024551.1,0.0,6.781448e-05,-6.781448e-05,0.3173207067546877
_ENSTGUG00000000757.2,0.020117424,0.028617382,-0.008499958,0.0002304182667814834
HEPACAM_ENSTGUG00000000755.2,0.19950113,0.2587896,-0.059288472,1.5814563643951354e-17
_ENSTGUG00000000752.2,0.026515871,0.03471739,-0.008201517,0.0010111108804583121
SLC37A2_ENSTGUG00000000750.2,0.07518774,0.13284844,-0.0576607,1.9175506682547758e-31
TMEM218_ENSTGUG00000025139.1,0.10506305,0.08338237,0.021680683,2.8225657053885957e-06
_ENSTGUG00000024384.1,0.005185714,0.0070503475,-0.0018646335,0.05788430021792001
_ENSTGUG00000019552.1,0.00010200162,0.0004162212,-0.0003142196,0.12488100460166149
_ENSTGUG00000025298.1,0.0,0.00015483715,-0.00015483715,0.1599155203086264
_ENSTGUG00000020012.1,0.005114461,0.007317862,-0.0022034012,0.043193111690022885
_ENSTGUG00000027635.1,0.0022552279,0.0045627225,-0.0023074946,0.0037891729909862743
_ENSTGUG00000024109.1,0.0051512877,0.007394229,-0.0022429414,0.023424970029944547
PKNOX2_ENSTGUG00000000744.2,0.018037545,0.02492258,-0.006885035,0.0011363066926921778
FEZ1_ENSTGUG00000000740.2,0.5329987,0.6149837,-0.081985,2.5940946510379454e-14
_ENSTGUG00000026194.1,0.0014212097,0.0012584548,0.0001627549,0.7696330834161136
_ENSTGUG00000020069.1,0.022409549,0.014906903,0.007502646,0.00012226362998390763
_ENSTGUG00000000734.2,0.00021571871,0.0014535111,-0.0012377923,0.0009214123974113227
ZBTB44_ENSTGUG00000000733.2,0.15754178,0.15677129,0.00077049434,0.8938013601609157
ADAMTS8_ENSTGUG00000000722.2,0.048322953,0.024105676,0.024217278,2.5919510250750624e-17
ADAMTS15_ENSTGUG00000000707.2,0.04165067,0.027639242,0.01401143,5.3528294026757345e-06
SNX19_ENSTGUG00000000703.2,0.036909,0.035002835,0.001906164,0.5157625571447952
NTM_ENSTGUG00000000693.2,0.27918893,0.31135416,-0.03216523,8.219332841423762e-05
tgu-mir-2993_ENSTGUG00000019991.1,0.0,0.00011644396,-0.00011644396,0.3173207067546877
_ENSTGUG00000022570.1,0.0,8.563738e-05,-8.563738e-05,0.31731199584744557
OPCML_ENSTGUG00000000670.2,0.4856229,0.3934555,0.09216741,6.608490965805697e-18
_ENSTGUG00000026347.1,0.011496021,0.014652087,-0.003156066,0.008646352651769605
_ENSTGUG00000023936.1,0.00017668934,0.0,0.00017668934,0.31732437129499874
_ENSTGUG00000024968.1,0.09826667,0.080584265,0.017682403,0.00019334048141066767
_ENSTGUG00000022195.1,0.027427334,0.023213655,0.0042136796,0.07179434752226743
IGSF9B_ENSTGUG00000000666.2,0.051721215,0.059430487,-0.007709272,0.038190855446196166
JAM3_ENSTGUG00000000662.2,0.085513525,0.07983564,0.0056778863,0.20397021420711947
NCAPD3_ENSTGUG00000000657.2,0.009531528,0.010806284,-0.0012747562,0.40608189213371615
VPS26B_ENSTGUG00000024519.1,0.07817106,0.08748971,-0.00931865,0.034940167694602245
THYN1_ENSTGUG00000000651.2,0.06757285,0.10897992,-0.04140707,1.6897770724809582e-22
ACAD8_ENSTGUG00000000648.2,0.0146834925,0.019069126,-0.0043856334,0.018261264484821096
_ENSTGUG00000000634.2,0.26583472,0.24324717,0.022587553,0.0034919543315129658
B3GAT1_ENSTGUG00000000632.2,0.2570416,0.17778096,0.07926065,1.387936042231658e-27
ATP12A_ENSTGUG00000000609.2,0.0011010868,0.0014104926,-0.00030940573,0.5638808758967901
_ENSTGUG00000024774.1,0.0,0.0,0.0,
SCN3B_ENSTGUG00000000607.2,0.2349356,0.25286406,-0.017928466,0.024869660469077518
GRAMD1B_ENSTGUG00000000497.2,0.023153666,0.03092108,-0.007767413,0.0014774757584861925
_ENSTGUG00000028855.1,0.00011540688,6.2931715e-05,5.2475167e-05,0.6782282312522125
CLMP_ENSTGUG00000019626.1,0.04717711,0.050500832,-0.0033237226,0.2912464182117039
_ENSTGUG00000024233.1,3.1734005e-05,0.00010036417,-6.8630165e-05,0.38100058838637474
HSPA8_ENSTGUG00000000491.2,1.4105325,1.5925038,-0.18197131,1.7229520855771092e-34
SNORD14_ENSTGUG00000022309.1,0.00019906633,0.0,0.00019906633,0.3173132952643458
SNORD14_ENSTGUG00000020707.1,0.00023854687,0.00025472025,-1.6173377e-05,0.9338992393946797
SNORD14_ENSTGUG00000023399.1,0.00023854687,0.00025472025,-1.6173377e-05,0.9338992393946797
BSX_ENSTGUG00000000488.2,0.0,0.00033917362,-0.00033917362,0.13747308286732302
JHY_ENSTGUG00000000485.2,0.014513166,0.013836231,0.0006769346,0.6815656892492967
RNF26_ENSTGUG00000029048.1,0.019690238,0.022185411,-0.0024951734,0.24306764871003078
CRTAM_ENSTGUG00000000481.2,0.0004732831,0.0007907442,-0.00031746112,0.407869159758271
MCAM_ENSTGUG00000000379.2,0.24687326,0.2533828,-0.0065095425,0.37963954668529887
UBASH3B_ENSTGUG00000000479.2,0.13466524,0.1326577,0.0020075291,0.7197943362046901
tgu-mir-100-2_ENSTGUG00000026742.1,0.000102623395,0.00013172472,-2.9101328e-05,0.8059317883727467
tgu-let-7a-2_ENSTGUG00000018028.2,0.0033180597,0.0057595535,-0.0024414938,0.006629950297661796
_ENSTGUG00000017592.2,0.0029240684,0.009834936,-0.0069108675,6.532208858294875e-10
_ENSTGUG00000028786.1,0.0015116368,0.0015102921,1.3447134e-06,0.9981138599290189
SORL1_ENSTGUG00000000462.2,0.12099722,0.15659179,-0.035594568,3.2984479835885676e-10
SC5D_ENSTGUG00000024762.1,0.29345012,0.21872997,0.074720144,3.045144940714871e-21
TECTA_ENSTGUG00000000444.2,0.002654037,0.0029146038,-0.00026056683,0.7312923798662176
_ENSTGUG00000000441.2,0.033792995,0.032183316,0.0016096793,0.5524883996745664
GRIK4_ENSTGUG00000000432.2,0.028654642,0.02822067,0.0004339721,0.8634654526501124
_ENSTGUG00000022533.1,0.14823534,0.16453004,-0.016294703,0.00529067126992704
ARHGEF12_ENSTGUG00000000421.2,0.20456319,0.2284875,-0.023924321,0.0004939240721072779
_ENSTGUG00000029185.1,0.012663034,0.013092738,-0.00042970385,0.7937434227598454
_ENSTGUG00000013890.2,0.0,6.8938185e-05,-6.8938185e-05,0.1614734475358204
CBL_ENSTGUG00000000375.2,0.0058328765,0.007296086,-0.0014632093,0.18931489553373673
POU2F3_ENSTGUG00000000410.2,8.638835e-05,0.0002660534,-0.00017966505,0.33555715349369064
_ENSTGUG00000028648.1,0.0,0.0,0.0,
OAF_ENSTGUG00000000407.2,0.15779994,0.21370772,-0.05590777,1.568801092202504e-18
TRIM29_ENSTGUG00000000405.2,0.0009840226,0.0020226012,-0.0010385786,0.02777817974212369
NECTIN1_ENSTGUG00000020436.1,0.46823102,0.5702274,-0.10199636,1.8809613455716319e-22
_ENSTGUG00000027128.1,0.0048094164,0.009190875,-0.0043814587,0.0002519355941030623
PDZD3_ENSTGUG00000000372.2,0.0063790516,0.005769003,0.0006100484,0.5668375041675873
_ENSTGUG00000028892.1,0.0,0.00086865056,-0.00086865056,0.002436531063755329
_ENSTGUG00000028673.1,0.020722136,0.017393291,0.003328845,0.13499527346489154
_ENSTGUG00000020617.1,0.0002012889,0.00017317741,2.8111492e-05,0.8851157033524457
_ENSTGUG00000022184.1,0.0002012889,0.00017317741,2.8111492e-05,0.8851157033524457
_ENSTGUG00000020540.1,0.0,0.0,0.0,
_ENSTGUG00000018941.1,0.0,0.0,0.0,
_ENSTGUG00000027693.1,0.0,0.0,0.0,
_ENSTGUG00000029423.1,0.0,0.0,0.0,
_ENSTGUG00000020751.1,0.00068726967,0.00088952493,-0.00020225527,0.5826375940702266
_ENSTGUG00000028722.1,0.0,0.0,0.0,
THY1_ENSTGUG00000000398.2,1.6326728,1.2672573,0.36541545,9.800636931451205e-93
USP2_ENSTGUG00000000390.2,0.0335766,0.03709576,-0.0035191588,0.21855474112555945
_ENSTGUG00000020563.1,0.0,0.000113167844,-0.000113167844,0.15904131597776333
NLRX1_ENSTGUG00000000366.2,0.041459575,0.05452378,-0.013064206,1.9465613260337854e-05
MFRP_ENSTGUG00000000387.2,0.00049966015,0.0008381274,-0.00033846725,0.3629938793772547
C1QTNF5_ENSTGUG00000000385.2,0.01914189,0.018962821,0.00017906912,0.930719571654707
ABCG4_ENSTGUG00000020058.1,0.13855894,0.114984445,0.023574494,2.052953506819739e-05
_ENSTGUG00000029615.1,0.0,4.4399498e-05,-4.4399498e-05,0.31731978373722164
_ENSTGUG00000020736.1,0.00033119062,0.00038449076,-5.3300144e-05,0.8340067280558131
HINFP_ENSTGUG00000000357.2,0.026393509,0.029197758,-0.0028042495,0.2515199843356983
C11orf53_ENSTGUG00000000356.2,0.0,0.0,0.0,
COLCA2_ENSTGUG00000023670.1,0.0005225693,0.00028041558,0.0002421537,0.2980234535275941
_ENSTGUG00000000350.2,0.0,0.00037136962,-0.00037136962,0.00971406420405361
_ENSTGUG00000028026.1,0.03855522,0.04535882,-0.006803602,0.009683134887651027
BTG4_ENSTGUG00000000348.2,0.0002829316,0.0,0.0002829316,0.15905379305539166
tgu-mir-34c-2_ENSTGUG00000017980.2,0.0,0.0,0.0,
tgu-mir-34b_ENSTGUG00000018082.2,0.0021033508,0.0030893805,-0.0009860296,0.11225029414714867
LAYN_ENSTGUG00000000344.2,0.03760845,0.02997636,0.007632088,0.008502897146024617
SIK2_ENSTGUG00000000335.2,0.14725865,0.12102846,0.026230194,2.6315232196940852e-06
_ENSTGUG00000000331.2,0.08865746,0.094726056,-0.0060685948,0.18492104982356233
CRYAB_ENSTGUG00000000320.2,0.1603613,0.22388256,-0.06352125,7.580727517574522e-15
_ENSTGUG00000025261.1,0.0,0.00045067255,-0.00045067255,0.0337537644863898
C11orf52_ENSTGUG00000021076.1,0.00041536894,0.0019799543,-0.0015645854,0.0002275480516560639
DIXDC1_ENSTGUG00000000315.2,0.07288708,0.076079145,-0.0031920671,0.4215379937060012
DLAT_ENSTGUG00000000308.2,0.11865342,0.12964496,-0.0109915435,0.03596601772002477
_ENSTGUG00000000303.2,0.108997114,0.12948196,-0.020484842,2.4076599142084796e-05
_ENSTGUG00000028553.1,0.6601698,0.8101686,-0.14999884,4.580824482881764e-38
IL18_ENSTGUG00000000297.2,0.0011127592,0.009910234,-0.008797475,9.528629739832199e-15
_ENSTGUG00000029377.1,0.0011734122,0.0032418102,-0.002068398,0.003842920161303532
BCO2_ENSTGUG00000000294.2,0.0028759902,0.005737927,-0.0028619366,0.0022580147017519877
PTS_ENSTGUG00000025708.1,0.08496277,0.13920957,-0.0542468,1.9385087833648038e-29
NCAM1_ENSTGUG00000000275.2,0.6369863,0.68593854,-0.048952222,2.5696048939636702e-05
_ENSTGUG00000025909.1,0.25197706,0.27885914,-0.026882082,0.0001003928690199299
_ENSTGUG00000019491.1,0.3165007,0.340242,-0.023741305,0.002685945607040354
_ENSTGUG00000000270.2,0.012069298,0.009470449,0.0025988491,0.05718610148097434
ANKK1_ENSTGUG00000000267.2,0.0,0.0,0.0,
_ENSTGUG00000000255.2,0.013787865,0.011407719,0.0023801457,0.19580894503260654
ZW10_ENSTGUG00000000244.2,0.024447653,0.032519467,-0.008071814,0.0007532998002377343
_ENSTGUG00000000240.2,0.013971272,0.085565396,-0.07159413,2.9875423911459046e-81
CD3E_ENSTGUG00000022317.1,0.015818436,0.07728992,-0.06147148,1.059010818795692e-59
MPZL2_ENSTGUG00000000235.2,0.0,0.0,0.0,
MPZL3_ENSTGUG00000018324.2,0.0,0.0,0.0,
_ENSTGUG00000023037.1,0.0005111585,0.0045302412,-0.0040190825,1.6213255200409742e-08
_ENSTGUG00000023184.1,0.0,0.0,0.0,
SCN2B_ENSTGUG00000017358.2,0.6180365,0.45020548,0.16783103,1.2925355123860608e-47
SCN4B_ENSTGUG00000000230.2,0.014921023,0.010257771,0.0046632513,0.012133905158851575
_ENSTGUG00000000220.2,0.0008419658,0.0007189582,0.00012300757,0.7138368327538354
_ENSTGUG00000024236.1,0.00020436905,0.0003807104,-0.00017634136,0.4277841643688134
IL10RA_ENSTGUG00000000217.2,0.009038133,0.010327901,-0.0012897681,0.3767206022269781
_ENSTGUG00000023210.1,0.33433276,0.4160883,-0.08175555,6.405105681618356e-17
TMPRSS13_ENSTGUG00000025274.1,0.0,0.0,0.0,
_ENSTGUG00000028067.1,0.05529713,0.07778665,-0.022489518,8.012937777964653e-08
DSCAML1_ENSTGUG00000000198.2,0.0060091694,0.0086006615,-0.0025914921,0.03925086631003989
CEP164_ENSTGUG00000000191.2,0.028525962,0.035060663,-0.006534701,0.009515138574330409
BACE1_ENSTGUG00000000184.2,0.29813272,0.27140146,0.026731253,0.001127776058179933
RNF214_ENSTGUG00000000183.2,0.07390604,0.08407116,-0.010165118,0.01432318204693864
PCSK7_ENSTGUG00000000180.2,0.03013204,0.027938262,0.0021937788,0.40691878163316764
TAGLN_ENSTGUG00000000175.2,0.002366051,0.002600249,-0.00023419783,0.7641377790756771
SIDT2_ENSTGUG00000026199.1,0.13837312,0.117734686,0.020638436,0.0002540718465386105
PAFAH1B2_ENSTGUG00000022383.1,0.14204003,0.14999415,-0.007954121,0.16213507112732276
SIK3_ENSTGUG00000000153.2,0.07877135,0.090100735,-0.011329383,0.008503831543715028
APOA1_ENSTGUG00000021957.1,1.2391156,1.8197336,-0.580618,9.720913340534765e-215
_ENSTGUG00000026560.1,0.10028059,0.18657084,-0.08629025,4.625924808160199e-47
_ENSTGUG00000019328.1,0.0018022136,0.0026729484,-0.0008707348,0.19011899359511708
APOA4_ENSTGUG00000024089.1,0.0002990858,0.0008937131,-0.0005946273,0.09612288525157747
_ENSTGUG00000028507.1,0.00014796238,0.0013492554,-0.0012012931,0.0006878710835276463
ZPR1_ENSTGUG00000000143.2,0.1923617,0.23427181,-0.041910112,3.9538215193331284e-10
BUD13_ENSTGUG00000000141.2,0.05305036,0.058153223,-0.0051028617,0.13703126407508334
CADM1_ENSTGUG00000000128.2,0.49698815,0.5532961,-0.05630794,7.854928921895831e-08
REXO2_ENSTGUG00000000121.2,0.23474337,0.31477946,-0.08003609,1.0214456902179574e-27
_ENSTGUG00000000117.2,0.044971764,0.058401573,-0.013429809,3.274992857962516e-05
ZBTB16_ENSTGUG00000000116.2,0.043929145,0.17023277,-0.12630363,1.8844702070887227e-163
HTR3A_ENSTGUG00000000107.2,0.0,0.00019380264,-0.00019380264,0.15852160102341575
