,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,cluster
TMEM161B_ENSTGUG00000000669.2,0.0,,,,,,TMEM161B_ENSTGUG00000000669.2,oligodendrocytes 3
_ENSTGUG00000019201.1,0.0,,,,,,_ENSTGUG00000019201.1,oligodendrocytes 3
ONECUT2_ENSTGUG00000029312.1,0.0,,,,,,ONECUT2_ENSTGUG00000029312.1,oligodendrocytes 3
ST8SIA3_ENSTGUG00000019606.1,0.0,,,,,,ST8SIA3_ENSTGUG00000019606.1,oligodendrocytes 3
ZNF366_ENSTGUG00000005717.2,1.25,-0.508194561325816,4.012045731558043,0.015610858519575999,0.9005683424824447,1.0,ZNF366_ENSTGUG00000005717.2,oligodendrocytes 3
PTCD2_ENSTGUG00000005705.2,0.0,,,,,,PTCD2_ENSTGUG00000005705.2,oligodendrocytes 3
WDR7_ENSTGUG00000017505.2,0.0,,,,,,WDR7_ENSTGUG00000017505.2,oligodendrocytes 3
PCSK1_ENSTGUG00000006229.2,0.0,,,,,,PCSK1_ENSTGUG00000006229.2,oligodendrocytes 3
DOCK8_ENSTGUG00000005550.2,0.0,,,,,,DOCK8_ENSTGUG00000005550.2,oligodendrocytes 3
_ENSTGUG00000006284.2,0.0,,,,,,_ENSTGUG00000006284.2,oligodendrocytes 3
_ENSTGUG00000006307.2,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,_ENSTGUG00000006307.2,oligodendrocytes 3
FKTN_ENSTGUG00000006322.2,0.0,,,,,,FKTN_ENSTGUG00000006322.2,oligodendrocytes 3
VLDLR_ENSTGUG00000005386.2,0.0,,,,,,VLDLR_ENSTGUG00000005386.2,oligodendrocytes 3
SLC12A2_ENSTGUG00000006546.2,4.0,-0.042992100115422024,2.6638463426572385,0.00025677345087515846,0.9872151235691904,1.0,SLC12A2_ENSTGUG00000006546.2,oligodendrocytes 3
_ENSTGUG00000021400.1,0.0,,,,,,_ENSTGUG00000021400.1,oligodendrocytes 3
FBN2_ENSTGUG00000006641.2,0.0,,,,,,FBN2_ENSTGUG00000006641.2,oligodendrocytes 3
MINAR2_ENSTGUG00000018154.2,0.0,,,,,,MINAR2_ENSTGUG00000018154.2,oligodendrocytes 3
SLC1A1_ENSTGUG00000005214.2,0.0,,,,,,SLC1A1_ENSTGUG00000005214.2,oligodendrocytes 3
EFNA5_ENSTGUG00000023724.1,0.0,,,,,,EFNA5_ENSTGUG00000023724.1,oligodendrocytes 3
SLC44A1_ENSTGUG00000000337.2,0.0,,,,,,SLC44A1_ENSTGUG00000000337.2,oligodendrocytes 3
FBXL17_ENSTGUG00000000961.2,0.0,,,,,,FBXL17_ENSTGUG00000000961.2,oligodendrocytes 3
RCL1_ENSTGUG00000005138.2,0.0,,,,,,RCL1_ENSTGUG00000005138.2,oligodendrocytes 3
ABCA1_ENSTGUG00000000310.2,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,ABCA1_ENSTGUG00000000310.2,oligodendrocytes 3
EDIL3_ENSTGUG00000006826.2,2.0,0.7843022843159585,2.948701217924989,0.07002663877790027,0.7912979980444493,1.0,EDIL3_ENSTGUG00000006826.2,oligodendrocytes 3
_ENSTGUG00000025719.1,0.0,,,,,,_ENSTGUG00000025719.1,oligodendrocytes 3
VCAN_ENSTGUG00000006883.2,0.0,,,,,,VCAN_ENSTGUG00000006883.2,oligodendrocytes 3
_ENSTGUG00000021066.1,0.0,,,,,,_ENSTGUG00000021066.1,oligodendrocytes 3
_ENSTGUG00000024306.1,0.0,,,,,,_ENSTGUG00000024306.1,oligodendrocytes 3
MLANA_ENSTGUG00000025611.1,0.0,,,,,,MLANA_ENSTGUG00000025611.1,oligodendrocytes 3
_ENSTGUG00000026282.1,0.0,,,,,,_ENSTGUG00000026282.1,oligodendrocytes 3
_ENSTGUG00000000135.2,0.0,,,,,,_ENSTGUG00000000135.2,oligodendrocytes 3
CPLX1_ENSTGUG00000028850.1,0.0,,,,,,CPLX1_ENSTGUG00000028850.1,oligodendrocytes 3
GNE_ENSTGUG00000000120.2,0.0,,,,,,GNE_ENSTGUG00000000120.2,oligodendrocytes 3
LNPEP_ENSTGUG00000000082.2,0.0,,,,,,LNPEP_ENSTGUG00000000082.2,oligodendrocytes 3
LHFPL2_ENSTGUG00000003844.2,0.0,,,,,,LHFPL2_ENSTGUG00000003844.2,oligodendrocytes 3
ARSB_ENSTGUG00000003818.2,0.0,,,,,,ARSB_ENSTGUG00000003818.2,oligodendrocytes 3
AUH_ENSTGUG00000000418.2,0.0,,,,,,AUH_ENSTGUG00000000418.2,oligodendrocytes 3
SYK_ENSTGUG00000000422.2,0.0,,,,,,SYK_ENSTGUG00000000422.2,oligodendrocytes 3
HOMER1_ENSTGUG00000003711.2,0.0,,,,,,HOMER1_ENSTGUG00000003711.2,oligodendrocytes 3
DIRAS2_ENSTGUG00000028424.1,0.0,,,,,,DIRAS2_ENSTGUG00000028424.1,oligodendrocytes 3
GADD45G_ENSTGUG00000020252.1,0.0,,,,,,GADD45G_ENSTGUG00000020252.1,oligodendrocytes 3
_ENSTGUG00000004554.2,0.0,,,,,,_ENSTGUG00000004554.2,oligodendrocytes 3
SNAPC3_ENSTGUG00000004548.2,0.0,,,,,,SNAPC3_ENSTGUG00000004548.2,oligodendrocytes 3
_ENSTGUG00000003565.2,0.0,,,,,,_ENSTGUG00000003565.2,oligodendrocytes 3
SERINC5_ENSTGUG00000003543.2,0.0,,,,,,SERINC5_ENSTGUG00000003543.2,oligodendrocytes 3
CKS2_ENSTGUG00000000446.2,0.0,,,,,,CKS2_ENSTGUG00000000446.2,oligodendrocytes 3
SHC3_ENSTGUG00000000448.2,0.0,,,,,,SHC3_ENSTGUG00000000448.2,oligodendrocytes 3
S1PR3_ENSTGUG00000028341.1,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,S1PR3_ENSTGUG00000028341.1,oligodendrocytes 3
NXNL2_ENSTGUG00000000467.2,0.0,,,,,,NXNL2_ENSTGUG00000000467.2,oligodendrocytes 3
GCNT1_ENSTGUG00000003503.2,0.0,,,,,,GCNT1_ENSTGUG00000003503.2,oligodendrocytes 3
SH3GL2_ENSTGUG00000004460.2,0.0,,,,,,SH3GL2_ENSTGUG00000004460.2,oligodendrocytes 3
MFSD14B_ENSTGUG00000000471.2,0.0,,,,,,MFSD14B_ENSTGUG00000000471.2,oligodendrocytes 3
_ENSTGUG00000000478.2,0.0,,,,,,_ENSTGUG00000000478.2,oligodendrocytes 3
CRHBP_ENSTGUG00000004054.2,0.0,,,,,,CRHBP_ENSTGUG00000004054.2,oligodendrocytes 3
HABP4_ENSTGUG00000000508.2,0.0,,,,,,HABP4_ENSTGUG00000000508.2,oligodendrocytes 3
_ENSTGUG00000000524.2,0.0,,,,,,_ENSTGUG00000000524.2,oligodendrocytes 3
F2RL2_ENSTGUG00000004113.2,0.0,,,,,,F2RL2_ENSTGUG00000004113.2,oligodendrocytes 3
SV2C_ENSTGUG00000004114.2,0.0,,,,,,SV2C_ENSTGUG00000004114.2,oligodendrocytes 3
_ENSTGUG00000000598.2,1.0,-3.632939905186737e-15,3.937547620913516,0.0,1.0,1.0,_ENSTGUG00000000598.2,oligodendrocytes 3
MED18_ENSTGUG00000006132.2,0.0,,,,,,MED18_ENSTGUG00000006132.2,oligodendrocytes 3
DAPK1_ENSTGUG00000000606.2,0.0,,,,,,DAPK1_ENSTGUG00000000606.2,oligodendrocytes 3
FAM169A_ENSTGUG00000006055.2,0.0,,,,,,FAM169A_ENSTGUG00000006055.2,oligodendrocytes 3
MAMDC2_ENSTGUG00000000888.2,0.0,,,,,,MAMDC2_ENSTGUG00000000888.2,oligodendrocytes 3
KLF9_ENSTGUG00000024149.1,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,KLF9_ENSTGUG00000024149.1,oligodendrocytes 3
TRPM3_ENSTGUG00000000853.2,0.0,,,,,,TRPM3_ENSTGUG00000000853.2,oligodendrocytes 3
C5orf51_ENSTGUG00000002256.2,0.0,,,,,,C5orf51_ENSTGUG00000002256.2,oligodendrocytes 3
FBXO4_ENSTGUG00000002262.2,0.0,,,,,,FBXO4_ENSTGUG00000002262.2,oligodendrocytes 3
GHR_ENSTGUG00000002265.2,0.0,,,,,,GHR_ENSTGUG00000002265.2,oligodendrocytes 3
HCN1_ENSTGUG00000002345.2,0.0,,,,,,HCN1_ENSTGUG00000002345.2,oligodendrocytes 3
ITGA1_ENSTGUG00000002382.2,0.25,-13.915619743076162,167.76117966247895,1.2916400025636654,0.25574593893522035,0.5241386550705339,ITGA1_ENSTGUG00000002382.2,oligodendrocytes 3
PELO_ENSTGUG00000002416.2,0.0,,,,,,PELO_ENSTGUG00000002416.2,oligodendrocytes 3
FST_ENSTGUG00000002425.2,0.0,,,,,,FST_ENSTGUG00000002425.2,oligodendrocytes 3
HSPB3_ENSTGUG00000002451.2,0.0,,,,,,HSPB3_ENSTGUG00000002451.2,oligodendrocytes 3
_ENSTGUG00000025191.1,0.0,,,,,,_ENSTGUG00000025191.1,oligodendrocytes 3
GZMA_ENSTGUG00000002454.2,0.0,,,,,,GZMA_ENSTGUG00000002454.2,oligodendrocytes 3
PLK2_ENSTGUG00000002609.2,0.5,16.369732953527734,272.8305379262864,1.541667735977823,0.21436973662784334,0.5241386550705339,PLK2_ENSTGUG00000002609.2,oligodendrocytes 3
RAB3C_ENSTGUG00000021490.1,0.0,,,,,,RAB3C_ENSTGUG00000021490.1,oligodendrocytes 3
_ENSTGUG00000020988.1,0.0,,,,,,_ENSTGUG00000020988.1,oligodendrocytes 3
NDUFAF2_ENSTGUG00000002710.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,NDUFAF2_ENSTGUG00000002710.2,oligodendrocytes 3
_ENSTGUG00000002776.2,0.0,,,,,,_ENSTGUG00000002776.2,oligodendrocytes 3
NLN_ENSTGUG00000002870.2,0.0,,,,,,NLN_ENSTGUG00000002870.2,oligodendrocytes 3
LIAS_ENSTGUG00000008840.2,0.0,,,,,,LIAS_ENSTGUG00000008840.2,oligodendrocytes 3
RBM47_ENSTGUG00000008705.2,0.0,,,,,,RBM47_ENSTGUG00000008705.2,oligodendrocytes 3
_ENSTGUG00000019865.1,0.0,,,,,,_ENSTGUG00000019865.1,oligodendrocytes 3
EGR4_ENSTGUG00000023104.1,0.0,,,,,,EGR4_ENSTGUG00000023104.1,oligodendrocytes 3
_ENSTGUG00000026057.1,0.0,,,,,,_ENSTGUG00000026057.1,oligodendrocytes 3
BEND4_ENSTGUG00000008584.2,0.0,,,,,,BEND4_ENSTGUG00000008584.2,oligodendrocytes 3
ATP8A1_ENSTGUG00000008483.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,ATP8A1_ENSTGUG00000008483.2,oligodendrocytes 3
PDE5A_ENSTGUG00000001899.2,1.0,-3.632939905186737e-15,3.937547620913516,0.0,1.0,1.0,PDE5A_ENSTGUG00000001899.2,oligodendrocytes 3
KCTD8_ENSTGUG00000028879.1,0.0,,,,,,KCTD8_ENSTGUG00000028879.1,oligodendrocytes 3
_ENSTGUG00000022728.1,0.0,,,,,,_ENSTGUG00000022728.1,oligodendrocytes 3
YIPF7_ENSTGUG00000008462.2,0.0,,,,,,YIPF7_ENSTGUG00000008462.2,oligodendrocytes 3
_ENSTGUG00000026873.1,0.0,,,,,,_ENSTGUG00000026873.1,oligodendrocytes 3
CYP26B1_ENSTGUG00000029374.1,0.0,,,,,,CYP26B1_ENSTGUG00000029374.1,oligodendrocytes 3
GABRG1_ENSTGUG00000027953.1,0.0,,,,,,GABRG1_ENSTGUG00000027953.1,oligodendrocytes 3
GABRA4_ENSTGUG00000008347.2,0.0,,,,,,GABRA4_ENSTGUG00000008347.2,oligodendrocytes 3
_ENSTGUG00000026205.1,0.0,,,,,,_ENSTGUG00000026205.1,oligodendrocytes 3
METTL14_ENSTGUG00000001867.2,0.0,,,,,,METTL14_ENSTGUG00000001867.2,oligodendrocytes 3
CORIN_ENSTGUG00000008187.2,0.0,,,,,,CORIN_ENSTGUG00000008187.2,oligodendrocytes 3
EBF4_ENSTGUG00000023041.1,0.0,,,,,,EBF4_ENSTGUG00000023041.1,oligodendrocytes 3
PRSS12_ENSTGUG00000001861.2,0.0,,,,,,PRSS12_ENSTGUG00000001861.2,oligodendrocytes 3
NFXL1_ENSTGUG00000008171.2,0.0,,,,,,NFXL1_ENSTGUG00000008171.2,oligodendrocytes 3
NDST3_ENSTGUG00000001856.2,0.0,,,,,,NDST3_ENSTGUG00000001856.2,oligodendrocytes 3
NAA15_ENSTGUG00000002442.2,0.0,,,,,,NAA15_ENSTGUG00000002442.2,oligodendrocytes 3
NDST4_ENSTGUG00000001847.2,0.0,,,,,,NDST4_ENSTGUG00000001847.2,oligodendrocytes 3
UGT8_ENSTGUG00000001840.2,6.75,-0.3288585342463731,0.7710897755376118,0.18167797642671601,0.6699351622786215,1.0,UGT8_ENSTGUG00000001840.2,oligodendrocytes 3
_ENSTGUG00000002368.2,0.0,,,,,,_ENSTGUG00000002368.2,oligodendrocytes 3
RNF150_ENSTGUG00000029099.1,0.0,,,,,,RNF150_ENSTGUG00000029099.1,oligodendrocytes 3
TBC1D9_ENSTGUG00000002325.2,0.0,,,,,,TBC1D9_ENSTGUG00000002325.2,oligodendrocytes 3
LARP7_ENSTGUG00000001804.2,0.0,,,,,,LARP7_ENSTGUG00000001804.2,oligodendrocytes 3
KLHL8_ENSTGUG00000002275.2,0.0,,,,,,KLHL8_ENSTGUG00000002275.2,oligodendrocytes 3
SPARCL1_ENSTGUG00000002242.2,0.0,,,,,,SPARCL1_ENSTGUG00000002242.2,oligodendrocytes 3
RASL11B_ENSTGUG00000027603.1,0.0,,,,,,RASL11B_ENSTGUG00000027603.1,oligodendrocytes 3
_ENSTGUG00000026440.1,0.0,,,,,,_ENSTGUG00000026440.1,oligodendrocytes 3
_ENSTGUG00000022611.1,0.0,,,,,,_ENSTGUG00000022611.1,oligodendrocytes 3
SPP1_ENSTGUG00000002233.2,0.0,,,,,,SPP1_ENSTGUG00000002233.2,oligodendrocytes 3
PARM1_ENSTGUG00000020184.1,0.0,,,,,,PARM1_ENSTGUG00000020184.1,oligodendrocytes 3
CPXM1_ENSTGUG00000020261.1,0.0,,,,,,CPXM1_ENSTGUG00000020261.1,oligodendrocytes 3
SGCZ_ENSTGUG00000019804.1,0.0,,,,,,SGCZ_ENSTGUG00000019804.1,oligodendrocytes 3
WFS1_ENSTGUG00000010045.2,0.0,,,,,,WFS1_ENSTGUG00000010045.2,oligodendrocytes 3
ALB_ENSTGUG00000001572.2,0.0,,,,,,ALB_ENSTGUG00000001572.2,oligodendrocytes 3
_ENSTGUG00000027254.1,0.0,,,,,,_ENSTGUG00000027254.1,oligodendrocytes 3
_ENSTGUG00000015484.2,0.0,,,,,,_ENSTGUG00000015484.2,oligodendrocytes 3
PLAC8_ENSTGUG00000002199.2,0.0,,,,,,PLAC8_ENSTGUG00000002199.2,oligodendrocytes 3
TUSC3_ENSTGUG00000007309.2,0.0,,,,,,TUSC3_ENSTGUG00000007309.2,oligodendrocytes 3
HPSE_ENSTGUG00000002169.2,0.0,,,,,,HPSE_ENSTGUG00000002169.2,oligodendrocytes 3
SMIM18_ENSTGUG00000029751.1,0.0,,,,,,SMIM18_ENSTGUG00000029751.1,oligodendrocytes 3
MICU3_ENSTGUG00000007281.2,0.0,,,,,,MICU3_ENSTGUG00000007281.2,oligodendrocytes 3
SPOCK3_ENSTGUG00000006005.2,0.0,,,,,,SPOCK3_ENSTGUG00000006005.2,oligodendrocytes 3
_ENSTGUG00000001543.2,0.0,,,,,,_ENSTGUG00000001543.2,oligodendrocytes 3
_ENSTGUG00000007756.2,0.0,,,,,,_ENSTGUG00000007756.2,oligodendrocytes 3
_ENSTGUG00000002133.2,0.0,,,,,,_ENSTGUG00000002133.2,oligodendrocytes 3
TLL1_ENSTGUG00000005951.2,0.0,,,,,,TLL1_ENSTGUG00000005951.2,oligodendrocytes 3
ZDHHC2_ENSTGUG00000007260.2,0.0,,,,,,ZDHHC2_ENSTGUG00000007260.2,oligodendrocytes 3
NKX6-1_ENSTGUG00000002130.2,0.0,,,,,,NKX6-1_ENSTGUG00000002130.2,oligodendrocytes 3
CDS1_ENSTGUG00000002118.2,0.0,,,,,,CDS1_ENSTGUG00000002118.2,oligodendrocytes 3
VPS37A_ENSTGUG00000007239.2,0.0,,,,,,VPS37A_ENSTGUG00000007239.2,oligodendrocytes 3
KIT_ENSTGUG00000007686.2,0.0,,,,,,KIT_ENSTGUG00000007686.2,oligodendrocytes 3
FGF5_ENSTGUG00000026235.1,0.0,,,,,,FGF5_ENSTGUG00000026235.1,oligodendrocytes 3
SCLT1_ENSTGUG00000002115.2,0.0,,,,,,SCLT1_ENSTGUG00000002115.2,oligodendrocytes 3
PRDM8_ENSTGUG00000021340.1,0.0,,,,,,PRDM8_ENSTGUG00000021340.1,oligodendrocytes 3
MTMR7_ENSTGUG00000007209.2,0.25,-14.373180907842194,191.47084191552204,1.2917076281828965,0.2557334948926625,0.5241386550705339,MTMR7_ENSTGUG00000007209.2,oligodendrocytes 3
TMEM192_ENSTGUG00000005843.2,0.0,,,,,,TMEM192_ENSTGUG00000005843.2,oligodendrocytes 3
ANTXR2_ENSTGUG00000001523.2,0.0,,,,,,ANTXR2_ENSTGUG00000001523.2,oligodendrocytes 3
JADE1_ENSTGUG00000002104.2,0.0,,,,,,JADE1_ENSTGUG00000002104.2,oligodendrocytes 3
SLC7A2_ENSTGUG00000007182.2,0.0,,,,,,SLC7A2_ENSTGUG00000007182.2,oligodendrocytes 3
PAQR3_ENSTGUG00000001520.2,0.0,,,,,,PAQR3_ENSTGUG00000001520.2,oligodendrocytes 3
PDGFRL_ENSTGUG00000007172.2,0.0,,,,,,PDGFRL_ENSTGUG00000007172.2,oligodendrocytes 3
MARCHF1_ENSTGUG00000028514.1,0.0,,,,,,MARCHF1_ENSTGUG00000028514.1,oligodendrocytes 3
LARP1B_ENSTGUG00000002098.2,0.0,,,,,,LARP1B_ENSTGUG00000002098.2,oligodendrocytes 3
NPY5R_ENSTGUG00000018793.1,0.0,,,,,,NPY5R_ENSTGUG00000018793.1,oligodendrocytes 3
FGFR3_ENSTGUG00000010583.2,0.0,,,,,,FGFR3_ENSTGUG00000010583.2,oligodendrocytes 3
NPY1R_ENSTGUG00000005806.2,0.0,,,,,,NPY1R_ENSTGUG00000005806.2,oligodendrocytes 3
_ENSTGUG00000007555.2,0.0,,,,,,_ENSTGUG00000007555.2,oligodendrocytes 3
_ENSTGUG00000001743.2,0.0,,,,,,_ENSTGUG00000001743.2,oligodendrocytes 3
LETM1_ENSTGUG00000010569.2,0.0,,,,,,LETM1_ENSTGUG00000010569.2,oligodendrocytes 3
ABHD18_ENSTGUG00000002090.2,0.0,,,,,,ABHD18_ENSTGUG00000002090.2,oligodendrocytes 3
FSTL5_ENSTGUG00000005764.2,0.0,,,,,,FSTL5_ENSTGUG00000005764.2,oligodendrocytes 3
SLC7A11_ENSTGUG00000001504.2,0.0,,,,,,SLC7A11_ENSTGUG00000001504.2,oligodendrocytes 3
STK32B_ENSTGUG00000009953.2,0.0,,,,,,STK32B_ENSTGUG00000009953.2,oligodendrocytes 3
FGL1_ENSTGUG00000007134.2,0.0,,,,,,FGL1_ENSTGUG00000007134.2,oligodendrocytes 3
PCDH18_ENSTGUG00000001502.2,0.0,,,,,,PCDH18_ENSTGUG00000001502.2,oligodendrocytes 3
EXOC1L_ENSTGUG00000025689.1,0.0,,,,,,EXOC1L_ENSTGUG00000025689.1,oligodendrocytes 3
_ENSTGUG00000024667.1,0.0,,,,,,_ENSTGUG00000024667.1,oligodendrocytes 3
MRPL1_ENSTGUG00000001739.2,0.0,,,,,,MRPL1_ENSTGUG00000001739.2,oligodendrocytes 3
LYAR_ENSTGUG00000009916.2,0.0,,,,,,LYAR_ENSTGUG00000009916.2,oligodendrocytes 3
TMEM128_ENSTGUG00000009913.2,0.0,,,,,,TMEM128_ENSTGUG00000009913.2,oligodendrocytes 3
SPRY1_ENSTGUG00000002038.2,0.75,1.8170995683712357,4.032523471601533,0.16201256764198568,0.6873103138540079,1.0,SPRY1_ENSTGUG00000002038.2,oligodendrocytes 3
ZNF518B_ENSTGUG00000009873.2,0.0,,,,,,ZNF518B_ENSTGUG00000009873.2,oligodendrocytes 3
HS3ST1_ENSTGUG00000025106.1,0.0,,,,,,HS3ST1_ENSTGUG00000025106.1,oligodendrocytes 3
_ENSTGUG00000001699.2,0.0,,,,,,_ENSTGUG00000001699.2,oligodendrocytes 3
ZFYVE28_ENSTGUG00000010524.2,0.0,,,,,,ZFYVE28_ENSTGUG00000010524.2,oligodendrocytes 3
CFAP99_ENSTGUG00000010519.2,0.0,,,,,,CFAP99_ENSTGUG00000010519.2,oligodendrocytes 3
LONRF1_ENSTGUG00000007379.2,0.0,,,,,,LONRF1_ENSTGUG00000007379.2,oligodendrocytes 3
TRMT9B_ENSTGUG00000007372.2,0.0,,,,,,TRMT9B_ENSTGUG00000007372.2,oligodendrocytes 3
_ENSTGUG00000022628.1,0.0,,,,,,_ENSTGUG00000022628.1,oligodendrocytes 3
DLC1_ENSTGUG00000007345.2,2.0,-4.2571000801265625e-06,2.917901936553224,-2.1245227799226996e-12,1.0,1.0,DLC1_ENSTGUG00000007345.2,oligodendrocytes 3
C1QTNF7_ENSTGUG00000022614.1,0.0,,,,,,C1QTNF7_ENSTGUG00000022614.1,oligodendrocytes 3
CC2D2A_ENSTGUG00000009795.2,0.0,,,,,,CC2D2A_ENSTGUG00000009795.2,oligodendrocytes 3
NAAA_ENSTGUG00000001671.2,0.0,,,,,,NAAA_ENSTGUG00000001671.2,oligodendrocytes 3
TNIP2_ENSTGUG00000010505.2,0.0,,,,,,TNIP2_ENSTGUG00000010505.2,oligodendrocytes 3
TRPC3_ENSTGUG00000001954.2,0.25,15.125444715026697,250.17240433046683,1.291744985475495,0.2557266209579324,0.5241386550705339,TRPC3_ENSTGUG00000001954.2,oligodendrocytes 3
_ENSTGUG00000020435.1,0.0,,,,,,_ENSTGUG00000020435.1,oligodendrocytes 3
RXFP1_ENSTGUG00000005573.2,0.0,,,,,,RXFP1_ENSTGUG00000005573.2,oligodendrocytes 3
ASAH1_ENSTGUG00000007052.2,1.0,-3.632939905186737e-15,3.937547620913516,0.0,1.0,1.0,ASAH1_ENSTGUG00000007052.2,oligodendrocytes 3
JCHAIN_ENSTGUG00000001661.2,0.0,,,,,,JCHAIN_ENSTGUG00000001661.2,oligodendrocytes 3
GASK1B_ENSTGUG00000005553.2,0.0,,,,,,GASK1B_ENSTGUG00000005553.2,oligodendrocytes 3
BST1_ENSTGUG00000009768.2,0.0,,,,,,BST1_ENSTGUG00000009768.2,oligodendrocytes 3
QRFPR_ENSTGUG00000001929.2,0.0,,,,,,QRFPR_ENSTGUG00000001929.2,oligodendrocytes 3
FAT1_ENSTGUG00000006987.2,0.0,,,,,,FAT1_ENSTGUG00000006987.2,oligodendrocytes 3
GRSF1_ENSTGUG00000001644.2,0.0,,,,,,GRSF1_ENSTGUG00000001644.2,oligodendrocytes 3
CTSO_ENSTGUG00000005432.2,0.0,,,,,,CTSO_ENSTGUG00000005432.2,oligodendrocytes 3
_ENSTGUG00000010470.2,0.0,,,,,,_ENSTGUG00000010470.2,oligodendrocytes 3
PROM1_ENSTGUG00000009725.2,0.0,,,,,,PROM1_ENSTGUG00000009725.2,oligodendrocytes 3
NDNF_ENSTGUG00000001927.2,0.0,,,,,,NDNF_ENSTGUG00000001927.2,oligodendrocytes 3
GUCY1B1_ENSTGUG00000005365.2,0.5,-15.452852656461454,197.61624786200275,1.5416256892318154,0.21437598670957406,0.5241386550705339,GUCY1B1_ENSTGUG00000005365.2,oligodendrocytes 3
GRK4_ENSTGUG00000010430.2,0.0,,,,,,GRK4_ENSTGUG00000010430.2,oligodendrocytes 3
SLC4A4_ENSTGUG00000001611.2,0.0,,,,,,SLC4A4_ENSTGUG00000001611.2,oligodendrocytes 3
GUCY1A1_ENSTGUG00000005330.2,0.75,-0.9995828440086915,5.450344194175548,0.033205230818522224,0.8554077042036826,1.0,GUCY1A1_ENSTGUG00000005330.2,oligodendrocytes 3
MAP9_ENSTGUG00000005320.2,0.0,,,,,,MAP9_ENSTGUG00000005320.2,oligodendrocytes 3
ADAMTS3_ENSTGUG00000001593.2,0.0,,,,,,ADAMTS3_ENSTGUG00000001593.2,oligodendrocytes 3
NPY2R_ENSTGUG00000023203.1,0.0,,,,,,NPY2R_ENSTGUG00000023203.1,oligodendrocytes 3
COX18_ENSTGUG00000019755.1,0.0,,,,,,COX18_ENSTGUG00000019755.1,oligodendrocytes 3
LDB2_ENSTGUG00000009708.2,0.0,,,,,,LDB2_ENSTGUG00000009708.2,oligodendrocytes 3
QDPR_ENSTGUG00000023659.1,0.0,,,,,,QDPR_ENSTGUG00000023659.1,oligodendrocytes 3
_ENSTGUG00000026958.1,0.0,,,,,,_ENSTGUG00000026958.1,oligodendrocytes 3
CYP4V2_ENSTGUG00000006924.2,0.0,,,,,,CYP4V2_ENSTGUG00000006924.2,oligodendrocytes 3
SFRP2_ENSTGUG00000005185.2,0.0,,,,,,SFRP2_ENSTGUG00000005185.2,oligodendrocytes 3
FAM149A_ENSTGUG00000006897.2,0.0,,,,,,FAM149A_ENSTGUG00000006897.2,oligodendrocytes 3
TMEM131L_ENSTGUG00000005179.2,0.0,,,,,,TMEM131L_ENSTGUG00000005179.2,oligodendrocytes 3
FHDC1_ENSTGUG00000005070.2,0.0,,,,,,FHDC1_ENSTGUG00000005070.2,oligodendrocytes 3
TMEM154_ENSTGUG00000005040.2,0.0,,,,,,TMEM154_ENSTGUG00000005040.2,oligodendrocytes 3
FBXW7_ENSTGUG00000005017.2,0.0,,,,,,FBXW7_ENSTGUG00000005017.2,oligodendrocytes 3
LRP2BP_ENSTGUG00000006810.2,0.0,,,,,,LRP2BP_ENSTGUG00000006810.2,oligodendrocytes 3
SLIT2_ENSTGUG00000009575.2,0.0,,,,,,SLIT2_ENSTGUG00000009575.2,oligodendrocytes 3
GATB_ENSTGUG00000004986.2,0.0,,,,,,GATB_ENSTGUG00000004986.2,oligodendrocytes 3
SNX25_ENSTGUG00000006784.2,0.0,,,,,,SNX25_ENSTGUG00000006784.2,oligodendrocytes 3
FAM160A1_ENSTGUG00000004970.2,0.0,,,,,,FAM160A1_ENSTGUG00000004970.2,oligodendrocytes 3
CFAP97_ENSTGUG00000025785.1,0.0,,,,,,CFAP97_ENSTGUG00000025785.1,oligodendrocytes 3
SLC25A4_ENSTGUG00000006757.2,0.0,,,,,,SLC25A4_ENSTGUG00000006757.2,oligodendrocytes 3
_ENSTGUG00000019168.1,0.0,,,,,,_ENSTGUG00000019168.1,oligodendrocytes 3
HTT_ENSTGUG00000010399.2,0.0,,,,,,HTT_ENSTGUG00000010399.2,oligodendrocytes 3
PRIMPOL_ENSTGUG00000006701.2,0.0,,,,,,PRIMPOL_ENSTGUG00000006701.2,oligodendrocytes 3
_ENSTGUG00000004914.2,0.0,,,,,,_ENSTGUG00000004914.2,oligodendrocytes 3
KCNIP4_ENSTGUG00000009548.2,0.0,,,,,,KCNIP4_ENSTGUG00000009548.2,oligodendrocytes 3
MOGS_ENSTGUG00000022608.1,0.0,,,,,,MOGS_ENSTGUG00000022608.1,oligodendrocytes 3
MFHAS1_ENSTGUG00000004896.2,0.0,,,,,,MFHAS1_ENSTGUG00000004896.2,oligodendrocytes 3
